7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,7.853981633974482790e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.116608871925640623e+00,1.361967204859754643e+00,1.095789088344628404e+00,1.602875440042959898e+00,3.889590820424837503e-01,1.102311291307966901e+00,4.753155847627033026e-02,-1.074722765498772326e+00
1.155504780129888998e+00,1.472198333990551333e+00,1.100542244192255437e+00,1.495403163493082666e+00,4.689971008292381782e-01,1.050455877591018883e+00,1.203015858929989967e-01,-1.038952657411333913e+00
1.202404490212812815e+00,1.577243921749653222e+00,1.112572402781555336e+00,1.391507897751949274e+00,5.501751801150622789e-01,9.767106427421734516e-01,1.805924679798853738e-01,-9.765484153101700038e-01
1.257422008224319043e+00,1.674914986023870567e+00,1.130631649579543874e+00,1.293853056220932274e+00,6.280034894912289722e-01,8.805457676503203324e-01,2.321336351727620873e-01,-8.852010155814671322e-01
1.320222357173441941e+00,1.762969562788902600e+00,1.153845013096820082e+00,1.205332954662785561e+00,6.972844715988468778e-01,7.611880151630789904e-01,2.813959424049317093e-01,-7.636397078344603351e-01
1.389950804333326628e+00,1.839088364305210499e+00,1.181984607337313253e+00,1.128968983879339527e+00,7.526128765215922556e-01,6.182704802535998745e-01,3.372721021592073321e-01,-6.127681190472133999e-01
1.465212091985485854e+00,1.900915412330570486e+00,1.215711817553233987e+00,1.067692171974618187e+00,7.892354097625609022e-01,4.527653562479683202e-01,4.084074142833293841e-01,-4.365644955702996377e-01
1.544135632961741944e+00,1.946191947955367318e+00,1.256552558981566925e+00,1.024035722417588223e+00,8.037500084082327412e-01,2.679090431542863193e-01,4.985277685348576959e-01,-2.421452430009507495e-01
1.624510633802565218e+00,1.972982852270795950e+00,1.306405335835052695e+00,9.998211981174931484e-01,7.942296338165744096e-01,6.955295953465778780e-02,6.025979095750866321e-01,-3.879025434976757225e-02
1.703933597184222659e+00,1.979938148224261729e+00,1.366665126792561358e+00,9.959421726825163912e-01,7.600491672042042346e-01,-1.343652244552284714e-01,7.070707379784502145e-01,1.636499572816907389e-01
1.779938513904643083e+00,1.966501625778738882e+00,1.437372200590406379e+00,1.012307168410685465e+00,7.019718276813802227e-01,-3.349356562317029606e-01,7.946404966739262221e-01,3.562981416840682591e-01
1.850135696672781105e+00,1.933008060155568586e+00,1.516836250257799001e+00,1.047936982579092291e+00,6.224449909792806324e-01,-5.234665409248950851e-01,8.505981791785188761e-01,5.322355524227373458e-01
1.912380195770709168e+00,1.880661406063079077e+00,1.601896068175650889e+00,1.101160537821366026e+00,5.254284558771127323e-01,-6.925147444278989539e-01,8.673528483427395130e-01,6.867278938146781364e-01
1.964923041358420441e+00,1.811409931620289182e+00,1.688631353009924840e+00,1.169833327202833839e+00,4.153894229746901701e-01,-8.366737979256644309e-01,8.454607276465386789e-01,8.169091579484821786e-01
2.006461983655889458e+00,1.727742551827722739e+00,1.773177425774578708e+00,1.251524242997682057e+00,2.958612127135085146e-01,-9.529151241623767810e-01,7.916247338634274655e-01,9.213648562772425166e-01
2.036048104927240310e+00,1.632451039411485061e+00,1.852339899160921455e+00,1.343660728625406309e+00,1.684848417617068606e-01,-1.040245843796272496e+00,7.150634190489268960e-01,9.998594366706914371e-01
2.052896589103410996e+00,1.528426455031857811e+00,1.923846241065814144e+00,1.443646672292475452e+00,3.298367376679767204e-02,-1.098867109393772967e+00,6.240702349012416938e-01,1.053069966857926865e+00
2.056194956480090763e+00,1.418539744092480515e+00,1.986253264555938314e+00,1.548953668978268139e+00,-1.116829037527500290e-01,-1.129339474034303237e+00,5.235276202357641573e-01,1.082163677542749003e+00
2.045026666104815760e+00,1.305605796689050191e+00,2.038606026579514729e+00,1.657170036732543039e+00,-2.659800542994927852e-01,-1.132365664374763714e+00,4.143759309202943442e-01,1.088217553971857487e+00
2.018428660674866482e+00,1.192369230251573820e+00,2.080043619671544164e+00,1.765991792129728788e+00,-4.284004109565264784e-01,-1.109174990545793715e+00,2.942052151972429641e-01,1.071735727615763523e+00
1.975588619579213834e+00,1.081451731196994448e+00,2.109464141191268460e+00,1.873165364891305140e+00,-5.948557139596455379e-01,-1.062046773257815380e+00,1.589906722273592976e-01,1.032488461549119219e+00
1.916103048183249280e+00,9.752470538712129100e-01,2.125363208414004390e+00,1.976414211046217062e+00,-7.593975587058610088e-01,-9.940175032914522202e-01,5.733508097836015338e-03,9.698244407481970697e-01
1.840163292312663179e+00,8.758453035420676880e-01,2.125936559223787992e+00,2.073396655121036769e+00,-9.135362243104871993e-01,-9.078030915629187181e-01,-1.661038018684202200e-01,8.831947334006828854e-01
1.748809669881614459e+00,7.850649943857758162e-01,2.109326179036945970e+00,2.161716128461105058e+00,-1.045568410273041149e+00,-8.043992034054103790e-01,-3.526227758998601303e-01,7.726967172996168642e-01
1.644252828854310344e+00,7.046250740452347783e-01,2.074063901446959957e+00,2.238985800191066744e+00,-1.138713914607223376e+00,-6.825822236874212745e-01,-5.443573110555055550e-01,6.394161417128207958e-01
1.530381437393588007e+00,6.363668516764926508e-01,2.019628170341409401e+00,2.302927414362348824e+00,-1.171641403981478202e+00,-5.397149653984889550e-01,-7.257205413640499536e-01,4.856650993495703617e-01
1.413217296995440186e+00,5.823953551366437553e-01,1.947056116205004406e+00,2.351493924297305860e+00,-1.124430065151702518e+00,-3.739201786725310228e-01,-8.769990600796684355e-01,3.151676110149592702e-01
1.300774290480269935e+00,5.450033372693906530e-01,1.859356210197037562e+00,2.383010685398801787e+00,-9.905385241336572832e-01,-1.869696620416072541e-01,-9.801383138198360712e-01,1.331472745302075822e-01
1.201720438066904206e+00,5.263063710652299276e-01,1.761342378815053955e+00,2.396325412851822545e+00,-7.876851362718806371e-01,1.401129575872461785e-02,-1.026013719546525760e+00,-5.382590962423439152e-02
1.122951924439716143e+00,5.277075006411023894e-01,1.658741006860401379e+00,2.390942821889399106e+00,-5.552905926919948776e-01,2.180891278933050348e-01,-1.017495699402739540e+00,-2.383726438299360595e-01
1.067422865170516655e+00,5.495164134304328929e-01,1.556991436920127425e+00,2.367105557506405500e+00,-3.368343197768108865e-01,4.145742862454493416e-01,-9.653240305739951843e-01,-4.131889713422642885e-01
1.033739433192835566e+00,5.909738420549778271e-01,1.460459033862727907e+00,2.325786660372179071e+00,-1.614902273852303338e-01,5.957557702134341771e-01,-8.812064666907781785e-01,-5.720477793522737997e-01
1.017590410454312533e+00,6.505494190763212448e-01,1.372338387193650089e+00,2.268581882436951691e+00,-3.788435962613467822e-02,7.564127242540286122e-01,-7.740221605877262157e-01,-7.106102966255489761e-01
1.013801974491699065e+00,7.261906915017241060e-01,1.294936171134877467e+00,2.197520852774396793e+00,4.230178266525719266e-02,8.920517423765395026e-01,-6.507135009329512165e-01,-8.268098169462811953e-01
1.018032152758224784e+00,8.153958657393780562e-01,1.229864821041582346e+00,2.114839871079768674e+00,9.586058343841852292e-02,9.988695428576710444e-01,-5.181952414130530649e-01,-9.205297047672456046e-01
1.027618211102066637e+00,9.152828200251451607e-01,1.178045296900277039e+00,2.022786900603044113e+00,1.406327021198117144e-01,1.074893277275993375e+00,-3.845493142540523657e-01,-9.927262048041018971e-01
1.041681481314047808e+00,1.022772147752744498e+00,1.139590365474871803e+00,1.923514280122633924e+00,1.889888846165144187e-01,1.120797541713582923e+00,-2.571991960747310735e-01,-1.044356541845208319e+00
1.060580369775699250e+00,1.134851901924102791e+00,1.113870445867398695e+00,1.819078625938113092e+00,2.464973527643321560e-01,1.138991268773514864e+00,-1.413147531498148979e-01,-1.075729021937741337e+00
1.085230105052132465e+00,1.248751028801454277e+00,1.099738970552417205e+00,1.711505723744338958e+00,3.137876687350815708e-01,1.132161760583003662e+00,-3.949882207788801836e-02,-1.086302837013790601e+00
1.116608871925640623e+00,1.361967204859754643e+00,1.095789088344628404e+00,1.602875440042959898e+00,3.889590820424837503e-01,1.102311291307966901e+00,4.753155847627033026e-02,-1.074722765498772326e+00
1.155504780129888998e+00,1.472198333990551333e+00,1.100542244192255437e+00,1.495403163493082666e+00,4.689971008292381782e-01,1.050455877591018883e+00,1.203015858929989967e-01,-1.038952657411333913e+00
1.202404490212812815e+00,1.577243921749653222e+00,1.112572402781555336e+00,1.391507897751949274e+00,5.501751801150622789e-01,9.767106427421734516e-01,1.805924679798853738e-01,-9.765484153101700038e-01
1.257422008224319043e+00,1.674914986023870567e+00,1.130631649579543874e+00,1.293853056220932274e+00,6.280034894912289722e-01,8.805457676503203324e-01,2.321336351727620873e-01,-8.852010155814671322e-01
1.320222357173441941e+00,1.762969562788902600e+00,1.153845013096820082e+00,1.205332954662785561e+00,6.972844715988468778e-01,7.611880151630789904e-01,2.813959424049317093e-01,-7.636397078344603351e-01
1.389950804333326628e+00,1.839088364305210499e+00,1.181984607337313253e+00,1.128968983879339527e+00,7.526128765215922556e-01,6.182704802535998745e-01,3.372721021592073321e-01,-6.127681190472133999e-01
1.465212091985485854e+00,1.900915412330570486e+00,1.215711817553233987e+00,1.067692171974618187e+00,7.892354097625609022e-01,4.527653562479683202e-01,4.084074142833293841e-01,-4.365644955702996377e-01
1.544135632961741944e+00,1.946191947955367318e+00,1.256552558981566925e+00,1.024035722417588223e+00,8.037500084082327412e-01,2.679090431542863193e-01,4.985277685348576959e-01,-2.421452430009507495e-01
1.624510633802565218e+00,1.972982852270795950e+00,1.306405335835052695e+00,9.998211981174931484e-01,7.942296338165744096e-01,6.955295953465778780e-02,6.025979095750866321e-01,-3.879025434976757225e-02
1.703933597184222659e+00,1.979938148224261729e+00,1.366665126792561358e+00,9.959421726825163912e-01,7.600491672042042346e-01,-1.343652244552284714e-01,7.070707379784502145e-01,1.636499572816907389e-01
1.779938513904643083e+00,1.966501625778738882e+00,1.437372200590406379e+00,1.012307168410685465e+00,7.019718276813802227e-01,-3.349356562317029606e-01,7.946404966739262221e-01,3.562981416840682591e-01
1.850135696672781105e+00,1.933008060155568586e+00,1.516836250257799001e+00,1.047936982579092291e+00,6.224449909792806324e-01,-5.234665409248950851e-01,8.505981791785188761e-01,5.322355524227373458e-01
1.912380195770709168e+00,1.880661406063079077e+00,1.601896068175650889e+00,1.101160537821366026e+00,5.254284558771127323e-01,-6.925147444278989539e-01,8.673528483427395130e-01,6.867278938146781364e-01
1.964923041358420441e+00,1.811409931620289182e+00,1.688631353009924840e+00,1.169833327202833839e+00,4.153894229746901701e-01,-8.366737979256644309e-01,8.454607276465386789e-01,8.169091579484821786e-01
2.006461983655889458e+00,1.727742551827722739e+00,1.773177425774578708e+00,1.251524242997682057e+00,2.958612127135085146e-01,-9.529151241623767810e-01,7.916247338634274655e-01,9.213648562772425166e-01
2.036048104927240310e+00,1.632451039411485061e+00,1.852339899160921455e+00,1.343660728625406309e+00,1.684848417617068606e-01,-1.040245843796272496e+00,7.150634190489268960e-01,9.998594366706914371e-01
2.052896589103410996e+00,1.528426455031857811e+00,1.923846241065814144e+00,1.443646672292475452e+00,3.298367376679767204e-02,-1.098867109393772967e+00,6.240702349012416938e-01,1.053069966857926865e+00
2.056194956480090763e+00,1.418539744092480515e+00,1.986253264555938314e+00,1.548953668978268139e+00,-1.116829037527500290e-01,-1.129339474034303237e+00,5.235276202357641573e-01,1.082163677542749003e+00
2.045026666104815760e+00,1.305605796689050191e+00,2.038606026579514729e+00,1.657170036732543039e+00,-2.659800542994927852e-01,-1.132365664374763714e+00,4.143759309202943442e-01,1.088217553971857487e+00
